"id" "neighbourhood_group" "room_type" "price" "availability_365"
29629465 "Brooklyn" "Entire home/apt" 250 178
29629527 "Brooklyn" "Entire home/apt" 174 3
29629819 "Brooklyn" "Entire home/apt" 150 19
29629862 "Manhattan" "Private room" 80 0
29629878 "Brooklyn" "Private room" 100 348
29630056 "Brooklyn" "Private room" 75 133
29630099 "Brooklyn" "Entire home/apt" 109 0
29630190 "Brooklyn" "Private room" 65 0
29630309 "Queens" "Private room" 65 0
29630553 "Brooklyn" "Private room" 40 0
29630728 "Manhattan" "Entire home/apt" 189 2
29630759 "Brooklyn" "Private room" 45 6
29630879 "Queens" "Entire home/apt" 120 6
29630907 "Manhattan" "Private room" 125 191
29631258 "Brooklyn" "Private room" 45 61
29631302 "Manhattan" "Private room" 120 0
29631369 "Brooklyn" "Entire home/apt" 82 16
29631667 "Brooklyn" "Private room" 72 16
29631729 "Brooklyn" "Entire home/apt" 200 35
29631765 "Brooklyn" "Private room" 500 180
29632401 "Brooklyn" "Entire home/apt" 110 290
29632875 "Brooklyn" "Private room" 75 0
29633187 "Queens" "Private room" 64 195
29633588 "Brooklyn" "Private room" 100 336
29635253 "Queens" "Entire home/apt" 100 88
29635732 "Staten Island" "Entire home/apt" 140 340
29636554 "Manhattan" "Private room" 83 6
29640481 "Manhattan" "Entire home/apt" 200 254
29644544 "Manhattan" "Entire home/apt" 125 1
29645650 "Brooklyn" "Private room" 32 48
29646041 "Queens" "Private room" 60 17
29646391 "Brooklyn" "Private room" 89 88
29646454 "Queens" "Private room" 90 49
29647523 "Queens" "Entire home/apt" 155 125
29648013 "Brooklyn" "Entire home/apt" 139 58
29648368 "Brooklyn" "Private room" 70 0
29648584 "Brooklyn" "Private room" 42 88
29649727 "Manhattan" "Private room" 85 0
29650402 "Brooklyn" "Entire home/apt" 860 23
29651529 "Manhattan" "Entire home/apt" 195 181
29652130 "Brooklyn" "Private room" 75 0
29652274 "Manhattan" "Private room" 120 0
29652347 "Brooklyn" "Private room" 65 0
29652490 "Brooklyn" "Private room" 45 0
29652691 "Brooklyn" "Shared room" 35 0
29652878 "Brooklyn" "Shared room" 30 0
29653011 "Brooklyn" "Shared room" 30 0
29653137 "Brooklyn" "Shared room" 35 0
29653294 "Queens" "Private room" 31 269
29653333 "Bronx" "Private room" 100 177
29653480 "Queens" "Private room" 42 0
29653774 "Brooklyn" "Private room" 75 0
29653847 "Brooklyn" "Entire home/apt" 165 102
29654002 "Manhattan" "Entire home/apt" 95 56
29654013 "Brooklyn" "Private room" 41 0
29654321 "Brooklyn" "Entire home/apt" 250 311
29654969 "Queens" "Private room" 30 0
29655150 "Manhattan" "Entire home/apt" 165 353
29655330 "Manhattan" "Private room" 250 3
29655436 "Brooklyn" "Entire home/apt" 200 5
29656082 "Brooklyn" "Private room" 102 14
29656826 "Brooklyn" "Entire home/apt" 200 144
29656859 "Queens" "Private room" 60 180
29657375 "Brooklyn" "Private room" 102 20
29657991 "Brooklyn" "Entire home/apt" 93 2
29658517 "Manhattan" "Private room" 110 176
29659322 "Brooklyn" "Private room" 70 307
29659447 "Queens" "Private room" 80 29
29660984 "Staten Island" "Private room" 46 0
29661457 "Queens" "Private room" 75 0
29661817 "Manhattan" "Private room" 125 255
29661866 "Manhattan" "Entire home/apt" 110 0
29662087 "Manhattan" "Private room" 145 0
29662414 "Brooklyn" "Entire home/apt" 250 282
29662606 "Manhattan" "Shared room" 100 363
29670957 "Manhattan" "Private room" 200 0
29672090 "Manhattan" "Entire home/apt" 121 0
29674137 "Manhattan" "Entire home/apt" 330 365
29674246 "Manhattan" "Entire home/apt" 650 12
29674265 "Brooklyn" "Entire home/apt" 105 0
29674661 "Brooklyn" "Entire home/apt" 110 262
29674710 "Manhattan" "Private room" 65 359
29674940 "Bronx" "Entire home/apt" 90 157
29675374 "Manhattan" "Entire home/apt" 109 0
29675631 "Brooklyn" "Private room" 68 0
29676028 "Manhattan" "Entire home/apt" 170 128
29676417 "Manhattan" "Shared room" 39 365
29676867 "Brooklyn" "Entire home/apt" 100 283
29677326 "Queens" "Entire home/apt" 298 365
29678364 "Queens" "Private room" 180 88
29678746 "Manhattan" "Entire home/apt" 250 1
29678787 "Brooklyn" "Private room" 120 108
29679067 "Queens" "Private room" 180 0
29679464 "Brooklyn" "Private room" 50 31
29679677 "Brooklyn" "Entire home/apt" 180 0
29680105 "Manhattan" "Private room" 40 0
29680716 "Manhattan" "Entire home/apt" 189 323
29681004 "Manhattan" "Entire home/apt" 500 5
29682189 "Brooklyn" "Private room" 56 10
29682577 "Queens" "Private room" 180 0
29683262 "Manhattan" "Private room" 78 68
29683293 "Brooklyn" "Private room" 45 6
29683957 "Brooklyn" "Entire home/apt" 250 0
29684187 "Brooklyn" "Private room" 65 175
29684231 "Brooklyn" "Private room" 68 0
29684573 "Brooklyn" "Private room" 45 334
29685583 "Manhattan" "Private room" 42 40
29686349 "Brooklyn" "Private room" 55 0
29686468 "Brooklyn" "Private room" 100 0
29686576 "Manhattan" "Private room" 103 99
29686857 "Queens" "Entire home/apt" 115 10
29686875 "Manhattan" "Entire home/apt" 90 170
29687049 "Brooklyn" "Private room" 85 127
29687597 "Manhattan" "Entire home/apt" 229 70
29687924 "Brooklyn" "Private room" 95 79
29688392 "Queens" "Private room" 70 95
29688903 "Manhattan" "Private room" 80 8
29689103 "Manhattan" "Entire home/apt" 140 0
29689253 "Queens" "Private room" 66 327
29690801 "Brooklyn" "Private room" 20 14
29697411 "Queens" "Private room" 68 0
29698179 "Brooklyn" "Entire home/apt" 108 8
29699681 "Brooklyn" "Entire home/apt" 143 9
29700382 "Manhattan" "Entire home/apt" 132 3
29701014 "Staten Island" "Entire home/apt" 109 121
29701500 "Manhattan" "Entire home/apt" 200 263
29701773 "Manhattan" "Entire home/apt" 150 3
29701791 "Manhattan" "Private room" 70 87
29702007 "Brooklyn" "Entire home/apt" 130 10
29702562 "Manhattan" "Entire home/apt" 195 143
29703038 "Brooklyn" "Entire home/apt" 191 28
29703465 "Manhattan" "Entire home/apt" 250 0
29704561 "Manhattan" "Entire home/apt" 350 326
29704596 "Manhattan" "Shared room" 147 0
29704955 "Brooklyn" "Private room" 50 188
29705049 "Brooklyn" "Entire home/apt" 79 157
29705115 "Brooklyn" "Entire home/apt" 150 0
29705207 "Brooklyn" "Private room" 70 71
29705876 "Queens" "Private room" 200 364
29706277 "Queens" "Private room" 60 19
29706358 "Manhattan" "Entire home/apt" 300 11
29706750 "Brooklyn" "Entire home/apt" 200 5
29707094 "Manhattan" "Private room" 100 58
29707860 "Brooklyn" "Entire home/apt" 200 360
29708352 "Brooklyn" "Private room" 68 365
29708729 "Manhattan" "Private room" 55 0
29710266 "Manhattan" "Shared room" 39 326
29710463 "Brooklyn" "Entire home/apt" 2545 180
29711508 "Queens" "Private room" 50 85
29711772 "Manhattan" "Entire home/apt" 160 302
29712188 "Bronx" "Private room" 75 311
29712306 "Manhattan" "Entire home/apt" 399 234
29712675 "Brooklyn" "Entire home/apt" 115 278
29722452 "Manhattan" "Entire home/apt" 150 319
29722985 "Queens" "Shared room" 34 365
29724480 "Queens" "Private room" 59 365
29727132 "Brooklyn" "Private room" 38 238
29729573 "Brooklyn" "Private room" 45 50
29729728 "Brooklyn" "Entire home/apt" 100 2
29730504 "Brooklyn" "Entire home/apt" 100 35
29730616 "Bronx" "Private room" 60 304
29731583 "Brooklyn" "Entire home/apt" 155 0
29731625 "Brooklyn" "Entire home/apt" 120 7
29733220 "Manhattan" "Private room" 275 0
29733748 "Manhattan" "Private room" 191 217
29734326 "Manhattan" "Entire home/apt" 350 0
29734635 "Brooklyn" "Entire home/apt" 120 0
29734919 "Manhattan" "Entire home/apt" 500 84
29736250 "Brooklyn" "Entire home/apt" 120 0
29736711 "Queens" "Entire home/apt" 485 347
29737168 "Queens" "Private room" 125 253
29737954 "Manhattan" "Private room" 140 0
29738053 "Queens" "Private room" 125 253
29738205 "Brooklyn" "Private room" 63 321
29738207 "Brooklyn" "Private room" 70 293
29738439 "Queens" "Private room" 180 253
29738563 "Brooklyn" "Private room" 50 40
29738760 "Manhattan" "Private room" 70 249
29740134 "Manhattan" "Private room" 42 0
29740171 "Brooklyn" "Private room" 60 0
29740703 "Queens" "Private room" 69 0
29741023 "Manhattan" "Private room" 40 51
29751447 "Brooklyn" "Entire home/apt" 120 334
29753642 "Brooklyn" "Private room" 50 0
29753750 "Manhattan" "Private room" 92 51
29754544 "Queens" "Private room" 50 342
29754946 "Manhattan" "Entire home/apt" 155 29
29755360 "Brooklyn" "Entire home/apt" 200 111
29756137 "Queens" "Entire home/apt" 80 87
29756451 "Brooklyn" "Entire home/apt" 138 0
29756773 "Brooklyn" "Private room" 100 0
29758199 "Queens" "Entire home/apt" 151 309
29758221 "Brooklyn" "Private room" 85 42
29758404 "Brooklyn" "Entire home/apt" 170 0
29759120 "Brooklyn" "Entire home/apt" 81 0
29760102 "Brooklyn" "Entire home/apt" 150 69
29760452 "Brooklyn" "Private room" 85 12
29760512 "Manhattan" "Private room" 62 9
29760721 "Manhattan" "Private room" 75 10
29760740 "Brooklyn" "Private room" 40 0
29760869 "Manhattan" "Entire home/apt" 100 0
29760980 "Brooklyn" "Entire home/apt" 275 0
29761111 "Manhattan" "Private room" 139 28
29761241 "Manhattan" "Private room" 98 179
29761272 "Queens" "Private room" 100 0
29761534 "Brooklyn" "Private room" 100 353
29762648 "Manhattan" "Private room" 100 0
29763219 "Brooklyn" "Entire home/apt" 149 4
29764987 "Brooklyn" "Private room" 75 250
29765101 "Manhattan" "Entire home/apt" 260 257
29766259 "Brooklyn" "Private room" 60 31
29774846 "Manhattan" "Entire home/apt" 160 0
29775040 "Brooklyn" "Entire home/apt" 135 206
29775262 "Brooklyn" "Private room" 60 58
29775749 "Brooklyn" "Entire home/apt" 119 4
29776064 "Manhattan" "Entire home/apt" 130 280
29776209 "Manhattan" "Private room" 75 0
29776235 "Manhattan" "Entire home/apt" 150 66
29776313 "Brooklyn" "Entire home/apt" 150 0
29776797 "Brooklyn" "Entire home/apt" 250 43
29777077 "Manhattan" "Entire home/apt" 200 17
29777278 "Manhattan" "Private room" 79 43
29777340 "Manhattan" "Private room" 250 180
29777857 "Manhattan" "Private room" 89 0
29778083 "Manhattan" "Entire home/apt" 179 268
29778309 "Brooklyn" "Private room" 38 365
29778804 "Queens" "Private room" 25 66
29779072 "Manhattan" "Private room" 150 0
29779831 "Brooklyn" "Private room" 43 2
29779937 "Manhattan" "Entire home/apt" 295 147
29780076 "Brooklyn" "Entire home/apt" 215 33
29780117 "Brooklyn" "Private room" 75 311
29780690 "Brooklyn" "Private room" 80 162
29780863 "Manhattan" "Private room" 180 158
29781238 "Manhattan" "Private room" 99 0
29781403 "Brooklyn" "Entire home/apt" 200 290
29781691 "Manhattan" "Entire home/apt" 95 88
29782067 "Queens" "Private room" 97 249
29782186 "Brooklyn" "Private room" 100 0
29787085 "Queens" "Private room" 57 347
29790239 "Brooklyn" "Entire home/apt" 75 4
29791183 "Queens" "Private room" 45 29
29792553 "Brooklyn" "Private room" 299 35
29792926 "Manhattan" "Entire home/apt" 179 10
29793730 "Brooklyn" "Entire home/apt" 160 0
29794028 "Brooklyn" "Private room" 60 0
29794270 "Brooklyn" "Private room" 55 126
29794702 "Brooklyn" "Entire home/apt" 85 263
29796861 "Brooklyn" "Entire home/apt" 185 3
29797153 "Queens" "Private room" 50 137
29797522 "Queens" "Private room" 110 357
29797672 "Manhattan" "Private room" 125 238
29797712 "Brooklyn" "Entire home/apt" 300 273
29798763 "Queens" "Entire home/apt" 160 359
29798872 "Manhattan" "Private room" 68 12
29799125 "Manhattan" "Entire home/apt" 250 0
29799420 "Brooklyn" "Private room" 65 6
29799920 "Manhattan" "Entire home/apt" 215 51
29800110 "Brooklyn" "Entire home/apt" 150 50
29800664 "Bronx" "Private room" 60 296
29800895 "Queens" "Entire home/apt" 500 365
29800915 "Bronx" "Entire home/apt" 55 349
29800927 "Manhattan" "Entire home/apt" 200 97
29801113 "Queens" "Private room" 65 349
29801175 "Bronx" "Private room" 65 295
29801645 "Brooklyn" "Private room" 48 0
29802895 "Queens" "Private room" 38 207
29803428 "Manhattan" "Entire home/apt" 1115 0
29804246 "Manhattan" "Private room" 80 8
29804415 "Manhattan" "Entire home/apt" 175 232
29804907 "Brooklyn" "Entire home/apt" 175 142
29805157 "Queens" "Private room" 60 87
29805233 "Manhattan" "Entire home/apt" 265 95
29805732 "Manhattan" "Shared room" 75 90
29806013 "Queens" "Shared room" 58 267
29806412 "Manhattan" "Entire home/apt" 310 0
29806992 "Brooklyn" "Entire home/apt" 135 17
29809200 "Brooklyn" "Entire home/apt" 74 0
29814549 "Brooklyn" "Entire home/apt" 81 94
29816922 "Queens" "Shared room" 35 236
29820510 "Manhattan" "Private room" 90 82
29821404 "Brooklyn" "Entire home/apt" 285 74
29821998 "Queens" "Private room" 95 0
29822259 "Brooklyn" "Private room" 48 0
29822873 "Manhattan" "Entire home/apt" 275 0
29823499 "Manhattan" "Entire home/apt" 650 0
29824343 "Manhattan" "Entire home/apt" 200 180
29824401 "Brooklyn" "Private room" 80 0
29824856 "Brooklyn" "Entire home/apt" 100 75
29825469 "Brooklyn" "Private room" 120 63
29825538 "Manhattan" "Entire home/apt" 150 14
29825609 "Brooklyn" "Private room" 90 32
29825825 "Brooklyn" "Entire home/apt" 175 326
29826781 "Manhattan" "Entire home/apt" 175 179
29827109 "Brooklyn" "Entire home/apt" 120 0
29827403 "Manhattan" "Private room" 135 316
29827530 "Brooklyn" "Entire home/apt" 160 2
29827671 "Manhattan" "Private room" 40 188
29827690 "Manhattan" "Private room" 95 141
29827781 "Manhattan" "Private room" 68 95
29828155 "Brooklyn" "Entire home/apt" 49 164
29828159 "Manhattan" "Entire home/apt" 105 358
29828333 "Manhattan" "Entire home/apt" 202 88
29828587 "Manhattan" "Entire home/apt" 120 353
29828614 "Staten Island" "Private room" 90 262
29828654 "Queens" "Entire home/apt" 133 21
29828657 "Manhattan" "Entire home/apt" 150 33
29828852 "Queens" "Private room" 60 249
29829054 "Brooklyn" "Entire home/apt" 99 0
29829066 "Brooklyn" "Entire home/apt" 165 34
29829412 "Manhattan" "Private room" 95 172
29829829 "Manhattan" "Entire home/apt" 59 143
29831106 "Manhattan" "Private room" 145 283
29831510 "Manhattan" "Private room" 95 163
29831517 "Brooklyn" "Private room" 60 142
29831549 "Manhattan" "Private room" 90 112
29832431 "Brooklyn" "Private room" 60 365
29832437 "Manhattan" "Private room" 80 9
29832733 "Brooklyn" "Private room" 60 0
29832768 "Manhattan" "Private room" 150 2
29833375 "Brooklyn" "Private room" 50 57
29834133 "Brooklyn" "Private room" 93 73
29834597 "Brooklyn" "Entire home/apt" 75 179
29834691 "Manhattan" "Entire home/apt" 150 0
29835041 "Manhattan" "Private room" 107 141
29835159 "Brooklyn" "Entire home/apt" 149 0
29835357 "Manhattan" "Entire home/apt" 220 14
29838125 "Brooklyn" "Private room" 65 361
29838679 "Brooklyn" "Private room" 65 333
29844533 "Manhattan" "Entire home/apt" 220 0
29844951 "Queens" "Private room" 50 311
29847462 "Brooklyn" "Entire home/apt" 700 174
29847492 "Manhattan" "Entire home/apt" 99 332
29849331 "Brooklyn" "Entire home/apt" 175 176
29849903 "Manhattan" "Entire home/apt" 155 107
29849986 "Manhattan" "Entire home/apt" 219 6
29850004 "Manhattan" "Entire home/apt" 130 0
29850433 "Brooklyn" "Entire home/apt" 70 281
29851718 "Manhattan" "Entire home/apt" 650 88
29851985 "Queens" "Private room" 69 35
29852201 "Brooklyn" "Private room" 30 250
29852402 "Brooklyn" "Shared room" 42 0
29852434 "Manhattan" "Private room" 55 177
29853088 "Queens" "Entire home/apt" 98 131
29853753 "Manhattan" "Private room" 85 10
29854034 "Queens" "Entire home/apt" 120 4
29854048 "Manhattan" "Entire home/apt" 225 207
29854118 "Manhattan" "Entire home/apt" 158 323
29854455 "Manhattan" "Entire home/apt" 130 0
29855428 "Queens" "Entire home/apt" 70 0
29855524 "Brooklyn" "Private room" 70 342
29856229 "Queens" "Private room" 50 365
29856590 "Manhattan" "Private room" 90 17
29857392 "Manhattan" "Entire home/apt" 250 280
29858126 "Manhattan" "Entire home/apt" 200 0
29858182 "Bronx" "Private room" 49 363
29858389 "Manhattan" "Entire home/apt" 160 0
29858919 "Brooklyn" "Entire home/apt" 150 0
29858941 "Bronx" "Entire home/apt" 130 363
29859444 "Manhattan" "Private room" 170 19
29860764 "Manhattan" "Entire home/apt" 120 0
29860810 "Brooklyn" "Private room" 100 6
29861097 "Brooklyn" "Private room" 45 69
29862444 "Manhattan" "Entire home/apt" 175 13
29863494 "Queens" "Private room" 70 34
29867971 "Brooklyn" "Entire home/apt" 200 95
29869390 "Queens" "Shared room" 30 365
29869463 "Manhattan" "Entire home/apt" 195 0
29870750 "Brooklyn" "Private room" 55 0
29871943 "Manhattan" "Private room" 60 310
29873175 "Brooklyn" "Private room" 60 173
29874127 "Manhattan" "Entire home/apt" 129 15
29874717 "Brooklyn" "Shared room" 95 0
29874869 "Manhattan" "Private room" 55 0
29875137 "Manhattan" "Entire home/apt" 399 75
29875238 "Manhattan" "Entire home/apt" 700 126
29875799 "Manhattan" "Entire home/apt" 199 0
29876288 "Queens" "Entire home/apt" 180 122
29876453 "Bronx" "Private room" 60 326
29877024 "Brooklyn" "Entire home/apt" 110 284
29877195 "Manhattan" "Entire home/apt" 200 0
29877448 "Manhattan" "Entire home/apt" 195 138
29878717 "Queens" "Entire home/apt" 165 0
29878723 "Brooklyn" "Entire home/apt" 150 11
29879085 "Manhattan" "Entire home/apt" 190 61
29879394 "Brooklyn" "Private room" 64 250
29880308 "Brooklyn" "Entire home/apt" 110 276
29880522 "Queens" "Private room" 75 0
29880528 "Brooklyn" "Entire home/apt" 105 46
29880984 "Manhattan" "Entire home/apt" 212 272
29881483 "Brooklyn" "Entire home/apt" 110 90
29881570 "Manhattan" "Entire home/apt" 140 0
29881620 "Manhattan" "Private room" 375 0
29881712 "Manhattan" "Private room" 74 195
29881973 "Manhattan" "Private room" 35 0
29883798 "Brooklyn" "Entire home/apt" 110 19
29883990 "Brooklyn" "Private room" 65 0
29884003 "Manhattan" "Private room" 110 0
29884121 "Manhattan" "Private room" 129 177
29884334 "Queens" "Private room" 59 340
29884367 "Queens" "Entire home/apt" 150 121
29884497 "Manhattan" "Private room" 129 177
29884848 "Bronx" "Private room" 24 0
29884872 "Queens" "Shared room" 40 178
29885196 "Brooklyn" "Private room" 349 89
29885604 "Brooklyn" "Entire home/apt" 250 179
29885663 "Brooklyn" "Private room" 120 83
29885929 "Manhattan" "Private room" 90 147
29886141 "Brooklyn" "Private room" 125 0
29889800 "Manhattan" "Private room" 175 362
29891697 "Manhattan" "Entire home/apt" 165 0
29893519 "Manhattan" "Entire home/apt" 99 0
29895573 "Manhattan" "Private room" 55 169
29896132 "Brooklyn" "Entire home/apt" 125 170
29897019 "Manhattan" "Entire home/apt" 300 217
29897123 "Brooklyn" "Entire home/apt" 100 0
29897802 "Manhattan" "Entire home/apt" 225 357
29897911 "Manhattan" "Private room" 249 87
29898413 "Brooklyn" "Private room" 37 341
29898471 "Brooklyn" "Entire home/apt" 295 0
29898560 "Brooklyn" "Entire home/apt" 200 250
29898985 "Brooklyn" "Private room" 43 0
29899434 "Manhattan" "Entire home/apt" 100 0
29899574 "Manhattan" "Entire home/apt" 520 38
29899704 "Brooklyn" "Private room" 119 365
29900235 "Manhattan" "Private room" 45 10
29900395 "Brooklyn" "Private room" 119 365
29900575 "Manhattan" "Private room" 75 365
29900755 "Brooklyn" "Private room" 119 1
29900966 "Brooklyn" "Entire home/apt" 137 63
29901006 "Brooklyn" "Entire home/apt" 148 34
29902392 "Manhattan" "Entire home/apt" 75 2
29902562 "Brooklyn" "Entire home/apt" 40 57
29902956 "Brooklyn" "Private room" 59 147
29903363 "Manhattan" "Private room" 84 6
29903897 "Brooklyn" "Private room" 50 227
29904305 "Brooklyn" "Private room" 46 246
29904478 "Brooklyn" "Private room" 35 316
29904741 "Manhattan" "Private room" 85 362
29905117 "Bronx" "Private room" 50 179
29905155 "Brooklyn" "Entire home/apt" 130 9
29905327 "Brooklyn" "Entire home/apt" 101 323
29905956 "Queens" "Entire home/apt" 114 3
29906233 "Bronx" "Shared room" 45 280
29906273 "Manhattan" "Entire home/apt" 175 0
29906282 "Queens" "Entire home/apt" 105 113
29906659 "Queens" "Private room" 63 365
29907089 "Queens" "Private room" 45 0
29907701 "Brooklyn" "Private room" 39 236
29907751 "Manhattan" "Entire home/apt" 165 215
29907852 "Brooklyn" "Entire home/apt" 125 361
29908325 "Queens" "Private room" 83 322
29909077 "Brooklyn" "Private room" 110 176
29909672 "Manhattan" "Entire home/apt" 250 8
29909820 "Queens" "Private room" 55 362
29916697 "Manhattan" "Private room" 314 266
29917467 "Brooklyn" "Private room" 60 71
29917648 "Brooklyn" "Entire home/apt" 88 89
29918219 "Manhattan" "Entire home/apt" 399 248
29920153 "Queens" "Entire home/apt" 455 83
29920808 "Queens" "Entire home/apt" 100 40
29921529 "Manhattan" "Entire home/apt" 175 66
29921568 "Manhattan" "Private room" 68 0
29921569 "Brooklyn" "Entire home/apt" 300 128
29922910 "Brooklyn" "Private room" 200 89
29922930 "Manhattan" "Entire home/apt" 175 0
29923182 "Manhattan" "Entire home/apt" 250 0
29923198 "Manhattan" "Entire home/apt" 175 295
29923252 "Queens" "Private room" 30 1
29923522 "Manhattan" "Private room" 233 207
29923537 "Manhattan" "Private room" 233 213
29923555 "Manhattan" "Private room" 590 162
29923582 "Manhattan" "Private room" 913 143
29923599 "Manhattan" "Entire home/apt" 276 173
29923618 "Manhattan" "Entire home/apt" 550 199
29923619 "Manhattan" "Entire home/apt" 276 206
29923634 "Manhattan" "Entire home/apt" 276 192
29923654 "Manhattan" "Entire home/apt" 505 152
29923660 "Brooklyn" "Entire home/apt" 162 5
29923677 "Manhattan" "Private room" 233 163
29923697 "Manhattan" "Entire home/apt" 718 199
29923760 "Brooklyn" "Shared room" 39 89
29924001 "Brooklyn" "Entire home/apt" 70 0
29924285 "Manhattan" "Entire home/apt" 140 272
29925332 "Manhattan" "Entire home/apt" 87 365
29926001 "Manhattan" "Private room" 115 0
29926808 "Queens" "Private room" 100 0
29927091 "Brooklyn" "Entire home/apt" 200 188
29927138 "Brooklyn" "Entire home/apt" 62 284
29928467 "Queens" "Entire home/apt" 250 0
29928630 "Queens" "Private room" 60 363
29929095 "Queens" "Entire home/apt" 100 161
29929331 "Manhattan" "Shared room" 70 314
29929702 "Brooklyn" "Entire home/apt" 140 201
29930623 "Brooklyn" "Private room" 44 172
29930787 "Queens" "Private room" 40 93
29931976 "Manhattan" "Private room" 199 359
29935981 "Brooklyn" "Entire home/apt" 475 354
29936213 "Brooklyn" "Entire home/apt" 94 11
29936587 "Bronx" "Private room" 55 301
29937451 "Brooklyn" "Private room" 50 281
29937893 "Brooklyn" "Entire home/apt" 300 28
29937919 "Manhattan" "Private room" 215 91
29938457 "Manhattan" "Entire home/apt" 165 1
29938894 "Brooklyn" "Private room" 75 87
29939030 "Queens" "Entire home/apt" 113 177
29939528 "Brooklyn" "Entire home/apt" 99 253
29940344 "Manhattan" "Entire home/apt" 200 0
29940771 "Queens" "Private room" 69 280
29941633 "Brooklyn" "Entire home/apt" 150 264
29942196 "Queens" "Entire home/apt" 170 346
29942679 "Brooklyn" "Entire home/apt" 120 31
29942901 "Manhattan" "Entire home/apt" 380 156
29943061 "Brooklyn" "Entire home/apt" 120 71
29943391 "Brooklyn" "Private room" 34 204
29943455 "Queens" "Private room" 32 0
29943543 "Brooklyn" "Private room" 135 355
29943700 "Brooklyn" "Entire home/apt" 150 66
29943824 "Queens" "Entire home/apt" 200 273
29943909 "Manhattan" "Private room" 145 37
29944557 "Manhattan" "Entire home/apt" 132 123
29944625 "Manhattan" "Entire home/apt" 250 78
29944850 "Manhattan" "Private room" 50 90
29945246 "Manhattan" "Entire home/apt" 125 67
29945283 "Queens" "Private room" 75 52
29945516 "Manhattan" "Entire home/apt" 692 256
29945765 "Queens" "Private room" 79 315
29945767 "Brooklyn" "Entire home/apt" 95 8
29945987 "Manhattan" "Entire home/apt" 300 5
29946074 "Queens" "Private room" 100 179
29946107 "Brooklyn" "Entire home/apt" 147 14
29946644 "Manhattan" "Private room" 35 4
29946757 "Brooklyn" "Private room" 125 363
29947091 "Manhattan" "Private room" 40 0
29947398 "Brooklyn" "Private room" 80 35
29948187 "Manhattan" "Private room" 105 191
29948786 "Manhattan" "Entire home/apt" 350 5
29955067 "Brooklyn" "Private room" 90 180
29955544 "Brooklyn" "Entire home/apt" 270 20
29956272 "Brooklyn" "Private room" 80 22
29956865 "Brooklyn" "Private room" 50 0
29957016 "Brooklyn" "Entire home/apt" 300 0
29957585 "Brooklyn" "Entire home/apt" 195 112
29957848 "Manhattan" "Entire home/apt" 200 0
29958350 "Manhattan" "Entire home/apt" 400 3
29959104 "Manhattan" "Private room" 200 0
29959489 "Queens" "Entire home/apt" 80 0
29959581 "Manhattan" "Entire home/apt" 98 25
29959810 "Brooklyn" "Entire home/apt" 150 1
29960469 "Manhattan" "Entire home/apt" 90 108
29960687 "Manhattan" "Private room" 100 248
29961517 "Manhattan" "Private room" 50 6
29962534 "Manhattan" "Private room" 50 112
29962755 "Bronx" "Private room" 39 86
29962965 "Manhattan" "Entire home/apt" 200 283
29963179 "Manhattan" "Entire home/apt" 98 359
29963540 "Brooklyn" "Private room" 85 0
29963575 "Queens" "Private room" 65 277
29963810 "Manhattan" "Private room" 120 357
29964046 "Brooklyn" "Entire home/apt" 64 6
29964050 "Brooklyn" "Entire home/apt" 200 11
29964348 "Manhattan" "Entire home/apt" 3600 358
29964470 "Brooklyn" "Entire home/apt" 100 0
29964495 "Brooklyn" "Entire home/apt" 100 0
29964510 "Brooklyn" "Private room" 105 148
29964754 "Queens" "Private room" 89 24
29965041 "Manhattan" "Private room" 100 6
29965101 "Brooklyn" "Private room" 80 189
29965481 "Queens" "Entire home/apt" 220 144
29965497 "Brooklyn" "Entire home/apt" 139 238
29965528 "Manhattan" "Private room" 75 2
29965839 "Manhattan" "Entire home/apt" 165 53
29965956 "Manhattan" "Private room" 90 261
29965995 "Queens" "Entire home/apt" 299 354
29966192 "Bronx" "Entire home/apt" 99 360
29966514 "Queens" "Private room" 45 47
29966643 "Manhattan" "Entire home/apt" 750 179
29966943 "Bronx" "Entire home/apt" 98 327
29967433 "Manhattan" "Private room" 50 170
29967445 "Manhattan" "Entire home/apt" 75 361
29967691 "Manhattan" "Entire home/apt" 250 0
29967770 "Brooklyn" "Entire home/apt" 150 7
29968356 "Manhattan" "Entire home/apt" 199 358
29968478 "Queens" "Entire home/apt" 175 168
29970723 "Brooklyn" "Private room" 42 0
29975548 "Manhattan" "Entire home/apt" 201 227
29976484 "Brooklyn" "Entire home/apt" 150 0
29977234 "Manhattan" "Entire home/apt" 89 11
29978942 "Brooklyn" "Private room" 50 0
29979510 "Brooklyn" "Entire home/apt" 170 0
29979969 "Brooklyn" "Entire home/apt" 210 4
29980934 "Queens" "Entire home/apt" 110 137
29981007 "Brooklyn" "Entire home/apt" 200 76
29981213 "Brooklyn" "Private room" 65 89
29981718 "Manhattan" "Entire home/apt" 179 348
29981728 "Brooklyn" "Entire home/apt" 82 26
29981890 "Manhattan" "Entire home/apt" 180 334
29982192 "Brooklyn" "Entire home/apt" 105 0
29982557 "Brooklyn" "Entire home/apt" 174 126
29982568 "Brooklyn" "Private room" 119 365
29982582 "Brooklyn" "Entire home/apt" 125 4
29982644 "Queens" "Private room" 100 161
29982941 "Manhattan" "Private room" 80 0
29983341 "Manhattan" "Entire home/apt" 400 0
29983505 "Brooklyn" "Private room" 45 276
